2017-10-31,78202,10.019
2017-11-30,78202,10.126
2017-12-22,78202,10.114
2017-12-22,78202,10.114
2017-12-29,78202,10.0969
2018-01-31,78202,10.1493
2018-02-28,78202,10.0001
2018-03-29,78202,9.9537
2018-04-30,78202,9.983
2018-05-31,78202,10.0606
2018-06-29,78202,10.109
2018-07-31,78202,10.1997
2018-08-31,78202,10.235
2018-09-28,78202,10.1584
2018-10-31,78202,9.8146
2018-11-30,78202,9.9265
2018-12-20,78202,9.5051
2018-12-20,78202,9.5051
2018-12-31,78202,9.5881
