Ticker,Name,Series Type,Currency,Country,Sector,Industry,Sic,Exchange,Cik,Fiscal_End,Units,Scale,Flow,Adjustment,Periodicity,Metadata,Corporate_History,Data Notes
EUSX5ED,EuroStoxx 50 Price Index,Stock Indices - Composites,Europe Euro,Europe,,,,,,,Index Number ,Units,Stock,none,Daily From Dec 1986 To Jan 2019<BR>,"Dow Jones, in conjunction with the Paris SBF, the Frankfurt Deutsche Borse and the Zurich Stock Exchange, has introduced the Stoxx indices. The indices are calculated in Euros and in Dollars, providing both price and total return indices. Indices are also included for the twelve Euro member countries (Eurostoxx indices) as well as the 15 European Community countries (Stoxx indices).  The EEC indices include 625 stocks and the Euro indices include 325 stocks. The indices were introduced in 1998 and data was calculated back to the base of December 31, 1991 on a daily basis. The base was set equal to 1000 for the 50-share indices and 100 for the general indices. <br /><BR><BR><br /><BR><BR> The primary indices have been extended back to 1950.  The Euro indices include six countries before 1950 weighted according to their approximate stock market capitalizationâ€”Germany (28%), France (28%), Italy (15%), Netherlands (14%), Spain (10%) and Belgium (5%).  The Stoxx indices include eleven countries from 1950 to 1969-United Kingdom 27.27%, Germany 18.18%, France 18.18%, Italy 9.09%, Switzerland 5.68%, Netherlands 5.68%, Belgium 4.552%, Spain 4.55%, Denmark 2.27%, Norway 2.27% and Sweden 2.27%.  From December 1969 until December 1986, the MSCI Europe index is used.  <br /><BR><BR><br /><BR><BR> The database includes the price and total return indices as calculated in the Euro for all the Stoxx sectors.  The optionable 50-share indices and the general index are provided for all eight combinations of currency, price/return and Euro/EEC indices.",,Currency converted to CAD using Euros per Canadian Dollar (CADEUR)
Date,Ticker,Open,High,Low,Close,Volume,Openint
01/02/2009,EUSX5ED,4137.1751603105,4280.23962200472,4137.1751603105,4280.23962200472,0,
01/05/2009,EUSX5ED,4128.29639216955,4148.13137032843,4088.86911502993,4131.06293480019,0,
01/06/2009,EUSX5ED,4096.62129703763,4176.38110488391,4071.5612489992,4128.79103282626,0,
01/07/2009,EUSX5ED,4192.54729288976,4194.50424005219,4110.58382257012,4139.8401826484,0,
01/08/2009,EUSX5ED,4077.20719261299,4101.81435282683,4020.20087477726,4076.72120524866,0,
01/09/2009,EUSX5ED,4033.13099041534,4063.62619808307,3939.52076677316,3972.18849840256,0,
01/12/2009,EUSX5ED,4039.02716772409,4052.52968927932,3981.76346185131,3988.7262079063,0,
01/13/2009,EUSX5ED,3953.17704122878,3953.17704122878,3856.16814874697,3898.59337105901,0,
01/14/2009,EUSX5ED,3978.35305719921,3987.98487836949,3738.69165023011,3777.87639710717,0,
01/15/2009,EUSX5ED,3791.11880046136,3810.89141538969,3683.1438457736,3720.00329543582,0,
01/16/2009,EUSX5ED,3791.6085078099,3893.50282485876,3785.64307078764,3791.04353605849,0,
01/19/2009,EUSX5ED,3787.79203685423,3827.65712405396,3656.5317538664,3705.80783152353,0,
01/20/2009,EUSX5ED,3668.60920666014,3728.50146914789,3577.66895200783,3592.55631733595,0,
01/21/2009,EUSX5ED,3581.72730252376,3643.51032448378,3511.52081284825,3586.41429039659,0,
01/22/2009,EUSX5ED,3598.56630824373,3661.71391332682,3504.30107526882,3519.17562724014,0,
01/23/2009,EUSX5ED,3445.40367705835,3465.25979216627,3335.0759392486,3433.84492406075,0,
01/26/2009,EUSX5ED,3454.32715551974,3612.71555197421,3437.69540692989,3588.67042707494,0,
01/27/2009,EUSX5ED,3608.08538163001,3620.87645536869,3543.43467011643,3597.38033635188,0,
01/28/2009,EUSX5ED,3580.73849104859,3725.94309462916,3580.73849104859,3712.88363171356,0,
01/29/2009,EUSX5ED,3665.58781532604,3670.55370458512,3571.09313025543,3600.50769474853,0,
