Ticker,Name,Series Type,Currency,Country,Sector,Industry,Sic,Exchange,Cik,Fiscal_End,Units,Scale,Flow,Adjustment,Periodicity,Metadata,Corporate_History,Data Notes
_HSCID,Hang Seng Composite Index,Stock Indices - Composites,Hong Kong Dollar,Hong Kong,,,,,,,Index Number ,Units,Stock,none,Daily From Jan 2000 To Jan 2019<BR>,"Hang Seng Composite Index is a market-capitalization weighted index that comprises the top 200 companies listed on the Main Board of the Stock Exchange of Hong Kong, based on average market cap for the 12 months. The base value of the index is 2000 on base date of January 3rd, 2000.",,Currency converted to CAD using Hong Kong Dollars per Canadian Dollar (CADHKD)
Date,Ticker,Open,High,Low,Close,Volume,Openint
01/02/2009,_HSCID,312.169303871909,324.053177976069,311.581225398717,324.053177976069,0,
01/05/2009,_HSCID,323.180397509432,327.681486366285,318.890914946477,327.681486366285,0,
01/06/2009,_HSCID,327.68503058104,328.256880733945,322.084082568807,324.360871559633,0,
01/07/2009,_HSCID,331.714281304502,331.845487799231,315.730579864487,315.815468197744,0,
01/08/2009,_HSCID,306.211775445002,306.211775445002,297.325406967899,298.725087479081,0,
01/09/2009,_HSCID,303.312486587572,305.956651031607,299.236641221374,300.958030595665,0,
01/12/2009,_HSCID,307.066649930965,307.066649930965,296.786745324463,298.26157901343,0,
01/13/2009,_HSCID,299.867304867068,303.783390992528,294.208821066932,294.595832740944,0,
01/14/2009,_HSCID,303.14536240045,308.626820046658,301.732764862038,302.348966293943,0,
01/15/2009,_HSCID,291.686974484773,294.814647450898,286.680761099366,293.927020964124,0,
01/16/2009,_HSCID,294.151067904911,297.877066198838,291.572628800438,294.704736765866,0,
01/19/2009,_HSCID,299.094202898551,301.211503623188,292.603196169772,297.421713250518,0,
01/20/2009,_HSCID,291.071166185042,296.35434523518,289.606700298771,292.378899936328,0,
01/21/2009,_HSCID,281.622251347022,286.073491578079,279.717813051146,282.394058540848,0,
01/22/2009,_HSCID,286.98946620137,288.235120201628,283.281633708156,283.56759725992,0,
01/23/2009,_HSCID,276.833799060079,279.983805410898,275.200034929506,276.849676108218,0,
01/29/2009,_HSCID,294.091468610927,294.091468610927,286.535365969132,287.204494523877,0,
01/30/2009,_HSCID,284.105153203343,293.260936312991,283.117561407951,290.818878197012,0,
02/02/2009,_HSCID,292.992129770625,293.894561366952,283.551060317053,285.835190023563,0,
02/03/2009,_HSCID,286.262234651074,287.746281937206,281.487527011567,282.340774755307,0,
02/04/2009,_HSCID,287.820237584085,289.9670817232,287.114164400553,289.332570010973,0,
02/05/2009,_HSCID,289.765519434067,298.033542643669,288.581177966775,291.80192353549,0,
02/06/2009,_HSCID,297.135540168832,299.78500742989,292.617534541086,299.78500742989,0,
02/09/2009,_HSCID,301.901892477168,301.901892477168,295.016162947619,299.345636004143,0,
02/10/2009,_HSCID,307.26483357453,310.66730985689,304.523235246824,309.00466312912,0,
02/11/2009,_HSCID,301.095907969366,301.802480212773,296.954208991572,300.567180440286,0,
02/12/2009,_HSCID,299.152827918171,299.842759727236,293.537103890895,294.307260328921,0,
02/13/2009,_HSCID,293.76752038736,299.284849643221,293.76752038736,298.803835372069,0,
02/16/2009,_HSCID,301.384965977661,301.384965977661,294.978479265631,299.14302221081,0,
02/17/2009,_HSCID,298.978359499951,298.978359499951,292.833844697588,293.18307928322,0,
02/18/2009,_HSCID,288.321440761991,293.654405669424,286.895941355266,293.447978804675,0,
02/19/2009,_HSCID,290.545194619533,294.486321398401,288.971018259796,293.929121450387,0,
02/20/2009,_HSCID,285.772613572178,287.530073428548,284.383135641088,284.922133462438,0,
02/23/2009,_HSCID,286.297061005904,294.815643449366,286.297061005904,294.302674452366,0,
02/24/2009,_HSCID,284.802758178319,284.831622835151,281.154586273252,284.644002565747,0,
02/25/2009,_HSCID,291.617766250608,295.261792835143,289.12627654401,292.167288053169,0,
02/26/2009,_HSCID,292.045989080218,292.233386101509,283.843246211999,287.469712144219,0,
02/27/2009,_HSCID,292.913088455034,294.786620909345,290.011658265053,290.780118553062,0,
03/02/2009,_HSCID,289.057418259306,289.553506026503,283.345541719385,284.192914696677,0,
03/03/2009,_HSCID,277.642900020009,283.448942839992,275.408540652304,280.465884079237,0,
03/04/2009,_HSCID,273.70288831203,285.970821148096,273.70288831203,284.214503992377,0,
03/05/2009,_HSCID,291.645035248736,291.645035248736,284.741620111732,285.739225857941,0,
03/06/2009,_HSCID,282.040850215875,284.787446031219,280.375290601129,280.375290601129,0,
03/09/2009,_HSCID,283.278864363886,284.205674828632,273.985620192066,273.985620192066,0,
03/10/2009,_HSCID,272.982711315328,277.362731810519,272.982711315328,276.106574989257,0,
03/11/2009,_HSCID,287.192199910458,287.192199910458,281.484736431923,282.27237302469,0,
03/12/2009,_HSCID,279.845025142198,282.382326271536,277.869920039568,280.939741159014,0,
03/13/2009,_HSCID,287.725892490767,290.179729175215,286.064833812064,290.179729175215,0,
03/16/2009,_HSCID,292.969557725445,299.542135061951,292.301632887503,299.542135061951,0,
03/17/2009,_HSCID,298.090116231414,303.255791078542,296.017983901375,296.222905293529,0,
03/18/2009,_HSCID,293.636378248919,296.24355038336,293.231318213235,295.488065195377,0,
03/19/2009,_HSCID,296.477701708363,296.565679186128,291.627743297716,295.18203339945,0,
03/20/2009,_HSCID,295.434155719321,295.434155719321,287.789170137776,288.072733098366,0,
03/23/2009,_HSCID,288.374958532771,298.549831761528,288.374958532771,298.513514367408,0,
