Date,Ticker,Open,High,Low,Close,Returns
01/05/2009,_SSECD,321.7782096,327.294149,320.9209558,327.294149,1.714205363
01/06/2009,_SSECD,325.5515761,335.9242682,324.3636107,335.6565602,3.103957948
01/07/2009,_SSECD,339.3374763,340.9578826,336.1069892,336.7189949,-0.77164521
01/08/2009,_SSECD,326.1317423,326.8096299,321.3044027,324.0508051,-0.638066449
01/09/2009,_SSECD,326.0069321,331.9501707,326.0069321,331.1699087,1.583701479
01/12/2009,_SSECD,337.6402307,342.3974685,335.7062351,338.1106524,0.139326333
01/13/2009,_SSECD,336.9495158,338.2825393,333.5355351,333.8142859,-0.930474653
01/14/2009,_SSECD,339.9815933,352.2068444,339.9814107,352.1325429,3.57400218
01/15/2009,_SSECD,350.2770879,354.8471648,348.4037153,351.6384419,0.388650608
01/16/2009,_SSECD,352.1314572,362.3190377,352.1314572,356.7894922,1.322811394
01/19/2009,_SSECD,361.7220148,370.4411487,360.8389066,364.5981728,0.795129376
01/20/2009,_SSECD,366.8436737,369.3734295,362.2061582,369.2434421,0.654166501
01/21/2009,_SSECD,360.9251521,368.6298201,359.9310191,364.4265562,0.97011919
01/22/2009,_SSECD,365.8761102,368.3991902,363.0078823,367.501036,0.444119141
01/23/2009,_SSECD,360.1945733,361.5653909,357.5263747,358.3019594,-0.525442091
02/02/2009,_SSECD,364.3500581,365.1861204,360.5389713,364.9939785,0.176731234
02/03/2009,_SSECD,362.0944816,370.9417923,360.8799225,370.9207337,2.437554989
02/04/2009,_SSECD,372.9424684,380.1865926,372.8883687,380.0949838,1.917860282
02/05/2009,_SSECD,379.603248,387.2861763,375.2359373,378.0146273,-0.418495041
02/06/2009,_SSECD,376.9332376,391.8177824,376.9332376,391.1279592,3.765845035
02/09/2009,_SSECD,393.1043419,398.0066867,390.5073098,395.4859176,0.605838059
02/10/2009,_SSECD,405.0698675,413.8174846,401.1475083,413.5916231,2.103774236
02/11/2009,_SSECD,405.2498597,418.9154077,403.0345565,410.7604104,1.359790898
02/12/2009,_SSECD,412.148497,413.6786453,398.705675,408.9292193,-0.781096563
02/13/2009,_SSECD,405.9530308,419.2974811,403.6054111,418.8773028,3.183686535
02/16/2009,_SSECD,426.1570756,435.4719127,424.2294218,435.382445,2.164781478
02/17/2009,_SSECD,441.6718399,444.5307183,428.6438051,429.107612,-2.844697519
02/18/2009,_SSECD,418.5910482,423.1028731,406.5751191,407.2754554,-2.703257223
02/19/2009,_SSECD,409.728224,413.9877958,403.4626418,410.2135639,0.118454118
02/20/2009,_SSECD,408.687444,413.8028847,403.5377991,413.6466797,1.213454382
02/23/2009,_SSECD,411.2590716,423.0165712,405.8515908,421.5873142,2.511371371
02/24/2009,_SSECD,413.2588299,417.2273782,398.6301811,399.9725991,-3.214990181
02/25/2009,_SSECD,408.4893808,410.6052489,393.8031014,405.5611309,-0.716848458
02/26/2009,_SSECD,403.097185,409.6654256,384.9119008,388.3731577,-3.65272393
02/27/2009,_SSECD,390.8429291,395.1571473,384.3020897,387.6397882,-0.819546842
03/02/2009,_SSECD,389.6181257,396.3843976,387.122093,394.7504833,1.317278966
03/03/2009,_SSECD,386.9514787,394.7794846,385.0256172,391.5290145,1.182974121
03/04/2009,_SSECD,386.6343872,409.9281569,386.6343872,409.2541678,5.850431664
03/05/2009,_SSECD,418.2863097,422.35792,409.4955429,418.4607723,0.041708894
03/06/2009,_SSECD,410.5219029,418.0991308,408.8051108,412.8220656,0.560302056
03/09/2009,_SSECD,419.0717461,424.187822,402.1068855,402.5429147,-3.944153135
03/10/2009,_SSECD,392.72691,404.3616802,391.0458057,404.2305926,2.929181137
03/11/2009,_SSECD,413.3069406,413.9740607,400.7494515,401.8548683,-2.770839593
03/12/2009,_SSECD,397.5542928,399.2487872,389.7613747,398.7043218,0.289275969
03/13/2009,_SSECD,399.6158036,402.89023,395.2560399,395.975692,-0.910902813
03/16/2009,_SSECD,394.6789357,401.4649183,392.1134579,400.4218794,1.455092518
03/17/2009,_SSECD,400.2882229,412.9863172,399.360615,411.7120163,2.85389197
03/18/2009,_SSECD,406.0742889,411.0004422,404.9090936,405.2985856,-0.191024968
03/19/2009,_SSECD,404.5710595,411.9819037,403.2668963,411.5486962,1.724699912
03/20/2009,_SSECD,413.0372305,416.9777785,409.0327031,414.609451,0.380648616
03/23/2009,_SSECD,409.3395725,417.0272024,407.6501094,416.364201,1.716088295
03/24/2009,_SSECD,424.8831903,426.6432743,419.0764437,421.0553003,-0.900927626
