Date,Ticker,Open,High,Low,Returns
08/14/2009,IGHKG10D,,,,0.347975224
08/17/2009,IGHKG10D,,,,0.346153846
08/18/2009,IGHKG10D,,,,0.343852168
08/19/2009,IGHKG10D,,,,0.346221242
08/20/2009,IGHKG10D,,,,0.337001376
08/21/2009,IGHKG10D,,,,0.334035636
08/24/2009,IGHKG10D,,,,0.348168121
08/25/2009,IGHKG10D,,,,0.341674147
08/26/2009,IGHKG10D,,,,0.339038282
08/27/2009,IGHKG10D,,,,0.336205203
08/28/2009,IGHKG10D,,,,0.342184969
08/31/2009,IGHKG10D,,,,0.337542016
09/01/2009,IGHKG10D,,,,0.332274197
09/02/2009,IGHKG10D,,,,0.332667618
09/03/2009,IGHKG10D,,,,0.326669986
09/04/2009,IGHKG10D,,,,0.323871856
09/07/2009,IGHKG10D,,,,0.327246429
09/08/2009,IGHKG10D,,,,0.328757578
09/09/2009,IGHKG10D,,,,0.327951002
09/10/2009,IGHKG10D,,,,0.32692281
09/11/2009,IGHKG10D,,,,0.325898131
09/14/2009,IGHKG10D,,,,0.325782998
09/15/2009,IGHKG10D,,,,0.323518419
09/16/2009,IGHKG10D,,,,0.33065815
09/17/2009,IGHKG10D,,,,0.332329193
09/18/2009,IGHKG10D,,,,0.326025469
09/21/2009,IGHKG10D,,,,0.337499304
09/22/2009,IGHKG10D,,,,0.333379329
09/23/2009,IGHKG10D,,,,0.334041401
09/24/2009,IGHKG10D,,,,0.337350414
09/25/2009,IGHKG10D,,,,0.332816901
09/28/2009,IGHKG10D,,,,0.327418881
09/29/2009,IGHKG10D,,,,0.328998026
09/30/2009,IGHKG10D,,,,0.3250069
10/02/2009,IGHKG10D,,,,0.313200975
10/05/2009,IGHKG10D,,,,0.304688472
10/06/2009,IGHKG10D,,,,0.29938318
10/07/2009,IGHKG10D,,,,0.305679249
10/08/2009,IGHKG10D,,,,0.295902162
10/09/2009,IGHKG10D,,,,0.296820549
10/12/2009,IGHKG10D,,,,0.300244525
10/13/2009,IGHKG10D,,,,0.296539046
10/14/2009,IGHKG10D,,,,0.28983591
10/15/2009,IGHKG10D,,,,0.294934074
10/16/2009,IGHKG10D,,,,0.297309231
10/19/2009,IGHKG10D,,,,0.291872951
10/20/2009,IGHKG10D,,,,0.294611654
10/21/2009,IGHKG10D,,,,0.288610389
10/22/2009,IGHKG10D,,,,0.296721865
10/23/2009,IGHKG10D,,,,0.300928759
10/27/2009,IGHKG10D,,,,0.313272877
10/28/2009,IGHKG10D,,,,0.308434541
10/29/2009,IGHKG10D,,,,0.301410624
10/30/2009,IGHKG10D,,,,0.316065005
11/02/2009,IGHKG10D,,,,0.306478764
11/03/2009,IGHKG10D,,,,0.306329149
11/04/2009,IGHKG10D,,,,0.308193847
11/05/2009,IGHKG10D,,,,0.312422617
11/06/2009,IGHKG10D,,,,0.316212657
11/09/2009,IGHKG10D,,,,0.308361633
11/10/2009,IGHKG10D,,,,0.304877223
11/11/2009,IGHKG10D,,,,0.302318676
11/12/2009,IGHKG10D,,,,0.298096704
11/13/2009,IGHKG10D,,,,0.295354072
11/16/2009,IGHKG10D,,,,0.292968486
11/17/2009,IGHKG10D,,,,0.284054667
11/18/2009,IGHKG10D,,,,0.285099955
11/19/2009,IGHKG10D,,,,0.289373619
11/20/2009,IGHKG10D,,,,0.290141273
11/23/2009,IGHKG10D,,,,0.290977515
11/24/2009,IGHKG10D,,,,0.289977862
11/25/2009,IGHKG10D,,,,0.285078251
11/26/2009,IGHKG10D,,,,0.287070865
11/27/2009,IGHKG10D,,,,0.282880386
11/30/2009,IGHKG10D,,,,0.28387255
12/01/2009,IGHKG10D,,,,0.284803286
12/02/2009,IGHKG10D,,,,0.288058588
12/03/2009,IGHKG10D,,,,0.293977479
12/04/2009,IGHKG10D,,,,0.301797682
12/07/2009,IGHKG10D,,,,0.315597925
12/08/2009,IGHKG10D,,,,0.317390588
12/09/2009,IGHKG10D,,,,0.309084723
12/10/2009,IGHKG10D,,,,0.30946569
12/11/2009,IGHKG10D,,,,0.314249346
12/14/2009,IGHKG10D,,,,0.312931305
12/15/2009,IGHKG10D,,,,0.322205182
12/16/2009,IGHKG10D,,,,0.326811703
12/17/2009,IGHKG10D,,,,0.330824991
12/18/2009,IGHKG10D,,,,0.322962067
12/21/2009,IGHKG10D,,,,0.324348767
12/22/2009,IGHKG10D,,,,0.336991237
12/23/2009,IGHKG10D,,,,0.340829139
12/24/2009,IGHKG10D,,,,0.34364587
12/28/2009,IGHKG10D,,,,0.348463452
12/29/2009,IGHKG10D,,,,0.35666218
12/30/2009,IGHKG10D,,,,0.349120396
12/31/2009,IGHKG10D,,,,0.349756567
01/04/2010,IGHKG10D,,,,0.369982267
01/05/2010,IGHKG10D,,,,0.361977003
01/06/2010,IGHKG10D,,,,0.357998403
01/07/2010,IGHKG10D,,,,0.371423233
01/08/2010,IGHKG10D,,,,0.382510031
01/11/2010,IGHKG10D,,,,0.396026402
01/12/2010,IGHKG10D,,,,0.387085529
01/13/2010,IGHKG10D,,,,0.372078803
01/14/2010,IGHKG10D,,,,0.377000092
01/15/2010,IGHKG10D,,,,0.371769885
01/18/2010,IGHKG10D,,,,0.362602486
01/19/2010,IGHKG10D,,,,0.369160492
01/20/2010,IGHKG10D,,,,0.379117548
01/21/2010,IGHKG10D,,,,0.386891462
01/22/2010,IGHKG10D,,,,0.37959684
01/25/2010,IGHKG10D,,,,0.381340345
01/26/2010,IGHKG10D,,,,0.384110668
01/27/2010,IGHKG10D,,,,0.385299754
01/28/2010,IGHKG10D,,,,0.390368529
01/29/2010,IGHKG10D,,,,0.388135406
02/01/2010,IGHKG10D,,,,0.385214966
02/02/2010,IGHKG10D,,,,0.391585143
02/03/2010,IGHKG10D,,,,0.389635264
02/04/2010,IGHKG10D,,,,0.400640804
02/05/2010,IGHKG10D,,,,0.391005364
02/08/2010,IGHKG10D,,,,0.392127009
02/09/2010,IGHKG10D,,,,0.387110073
02/10/2010,IGHKG10D,,,,0.393037005
02/11/2010,IGHKG10D,,,,0.391586242
02/12/2010,IGHKG10D,,,,0.391408502
02/17/2010,IGHKG10D,,,,0.387221032
02/18/2010,IGHKG10D,,,,0.389084176
02/19/2010,IGHKG10D,,,,0.395811574
02/22/2010,IGHKG10D,,,,0.39415156
02/23/2010,IGHKG10D,,,,0.397295128
02/24/2010,IGHKG10D,,,,0.374213879
02/25/2010,IGHKG10D,,,,0.377281171
02/26/2010,IGHKG10D,,,,0.366040551
03/01/2010,IGHKG10D,,,,0.361285645
03/02/2010,IGHKG10D,,,,0.356074766
03/03/2010,IGHKG10D,,,,0.35474567
03/04/2010,IGHKG10D,,,,0.356502212
03/05/2010,IGHKG10D,,,,0.355264556
03/08/2010,IGHKG10D,,,,0.359547286
03/09/2010,IGHKG10D,,,,0.359321047
03/10/2010,IGHKG10D,,,,0.361582818
03/11/2010,IGHKG10D,,,,0.360995577
03/12/2010,IGHKG10D,,,,0.359258627
03/15/2010,IGHKG10D,,,,0.356739433
03/16/2010,IGHKG10D,,,,0.354152242
03/17/2010,IGHKG10D,,,,0.348722219
03/18/2010,IGHKG10D,,,,0.346175978
03/19/2010,IGHKG10D,,,,0.349701698
03/22/2010,IGHKG10D,,,,0.351973123
03/23/2010,IGHKG10D,,,,0.3484535
03/24/2010,IGHKG10D,,,,0.353106038
03/25/2010,IGHKG10D,,,,0.358953372
03/26/2010,IGHKG10D,,,,0.358527773
03/29/2010,IGHKG10D,,,,0.360182591
03/30/2010,IGHKG10D,,,,0.362685449
03/31/2010,IGHKG10D,,,,0.364325879
04/01/2010,IGHKG10D,,,,0.361702404
04/07/2010,IGHKG10D,,,,0.371282317
04/08/2010,IGHKG10D,,,,0.364820174
04/09/2010,IGHKG10D,,,,0.366639077
04/12/2010,IGHKG10D,,,,0.369690308
04/13/2010,IGHKG10D,,,,0.364523499
04/14/2010,IGHKG10D,,,,0.362807704
04/15/2010,IGHKG10D,,,,0.367285266
04/16/2010,IGHKG10D,,,,0.373781784
04/19/2010,IGHKG10D,,,,0.369271392
04/20/2010,IGHKG10D,,,,0.367593152
04/21/2010,IGHKG10D,,,,0.369421009
04/22/2010,IGHKG10D,,,,0.365122546
04/23/2010,IGHKG10D,,,,0.368762719
04/26/2010,IGHKG10D,,,,0.373952289
04/27/2010,IGHKG10D,,,,0.382543739
04/28/2010,IGHKG10D,,,,0.371530712
04/29/2010,IGHKG10D,,,,0.374972467
04/30/2010,IGHKG10D,,,,0.377259559
05/03/2010,IGHKG10D,,,,0.37311975
05/04/2010,IGHKG10D,,,,0.386488734
05/05/2010,IGHKG10D,,,,0.379565339
05/06/2010,IGHKG10D,,,,0.381657724
05/07/2010,IGHKG10D,,,,0.35778415
05/10/2010,IGHKG10D,,,,0.36148382
05/11/2010,IGHKG10D,,,,0.359282224
05/12/2010,IGHKG10D,,,,0.356899534
05/13/2010,IGHKG10D,,,,0.355521738
05/14/2010,IGHKG10D,,,,0.354416576
05/17/2010,IGHKG10D,,,,0.33953433
05/18/2010,IGHKG10D,,,,0.343755836
05/19/2010,IGHKG10D,,,,0.338402227
05/20/2010,IGHKG10D,,,,0.353428642
05/24/2010,IGHKG10D,,,,0.336157383
05/25/2010,IGHKG10D,,,,0.338415717
05/26/2010,IGHKG10D,,,,0.330996295
05/27/2010,IGHKG10D,,,,0.325868871
05/28/2010,IGHKG10D,,,,0.345046972
05/31/2010,IGHKG10D,,,,0.336648814
06/01/2010,IGHKG10D,,,,0.334720095
06/02/2010,IGHKG10D,,,,0.324985331
06/03/2010,IGHKG10D,,,,0.329941783
06/04/2010,IGHKG10D,,,,0.338691864
06/07/2010,IGHKG10D,,,,0.319057787
06/08/2010,IGHKG10D,,,,0.309185619
06/09/2010,IGHKG10D,,,,0.310114887
06/10/2010,IGHKG10D,,,,0.31128868
06/11/2010,IGHKG10D,,,,0.324197462
06/14/2010,IGHKG10D,,,,0.319557107
06/15/2010,IGHKG10D,,,,0.319509015
06/17/2010,IGHKG10D,,,,0.321617731
06/18/2010,IGHKG10D,,,,0.320517871
06/21/2010,IGHKG10D,,,,0.334067499
06/22/2010,IGHKG10D,,,,0.332287488
06/23/2010,IGHKG10D,,,,0.33255332
06/24/2010,IGHKG10D,,,,0.329432919
06/25/2010,IGHKG10D,,,,0.327224782
06/28/2010,IGHKG10D,,,,0.324693478
06/29/2010,IGHKG10D,,,,0.321339026
06/30/2010,IGHKG10D,,,,0.312534179
07/02/2010,IGHKG10D,,,,0.312372174
07/05/2010,IGHKG10D,,,,0.320717621
07/06/2010,IGHKG10D,,,,0.315376286
07/07/2010,IGHKG10D,,,,0.311823184
07/08/2010,IGHKG10D,,,,0.313036021
07/09/2010,IGHKG10D,,,,0.319287692
07/12/2010,IGHKG10D,,,,0.320854188
07/13/2010,IGHKG10D,,,,0.318592991
07/14/2010,IGHKG10D,,,,0.31812446
07/15/2010,IGHKG10D,,,,0.313640557
07/16/2010,IGHKG10D,,,,0.314192407
07/19/2010,IGHKG10D,,,,0.306566966
07/20/2010,IGHKG10D,,,,0.305818601
07/21/2010,IGHKG10D,,,,0.307385068
07/22/2010,IGHKG10D,,,,0.29630816
07/23/2010,IGHKG10D,,,,0.297151244
07/26/2010,IGHKG10D,,,,0.301802041
07/27/2010,IGHKG10D,,,,0.303163679
07/28/2010,IGHKG10D,,,,0.304513541
07/29/2010,IGHKG10D,,,,0.298688651
07/30/2010,IGHKG10D,,,,0.295861127
08/02/2010,IGHKG10D,,,,0.293687112
08/03/2010,IGHKG10D,,,,0.294618237
08/04/2010,IGHKG10D,,,,0.290847102
08/05/2010,IGHKG10D,,,,0.29682729
08/06/2010,IGHKG10D,,,,0.296469903
08/09/2010,IGHKG10D,,,,0.291143931
08/10/2010,IGHKG10D,,,,0.291071334
08/11/2010,IGHKG10D,,,,0.283553111
08/12/2010,IGHKG10D,,,,0.274172985
08/13/2010,IGHKG10D,,,,0.277427491
08/16/2010,IGHKG10D,,,,0.267112526
08/17/2010,IGHKG10D,,,,0.260559918
08/18/2010,IGHKG10D,,,,0.262868645
08/19/2010,IGHKG10D,,,,0.27007485
08/20/2010,IGHKG10D,,,,0.261909255
08/23/2010,IGHKG10D,,,,0.26719935
08/24/2010,IGHKG10D,,,,0.268204463
08/25/2010,IGHKG10D,,,,0.260069515
08/26/2010,IGHKG10D,,,,0.262047947
08/27/2010,IGHKG10D,,,,0.258188356
08/30/2010,IGHKG10D,,,,0.275592162
08/31/2010,IGHKG10D,,,,0.266989627
09/01/2010,IGHKG10D,,,,0.259327829
09/02/2010,IGHKG10D,,,,0.262926069
09/03/2010,IGHKG10D,,,,0.259948652
09/06/2010,IGHKG10D,,,,0.266127741
09/07/2010,IGHKG10D,,,,0.267147235
09/08/2010,IGHKG10D,,,,0.25582854
09/09/2010,IGHKG10D,,,,0.259833611
09/10/2010,IGHKG10D,,,,0.266939081
09/13/2010,IGHKG10D,,,,0.272777807
09/14/2010,IGHKG10D,,,,0.266996717
09/15/2010,IGHKG10D,,,,0.26291452
09/16/2010,IGHKG10D,,,,0.264653782
09/17/2010,IGHKG10D,,,,0.276354149
09/20/2010,IGHKG10D,,,,0.277873434
09/21/2010,IGHKG10D,,,,0.28420593
09/22/2010,IGHKG10D,,,,0.273015789
09/24/2010,IGHKG10D,,,,0.272490721
09/27/2010,IGHKG10D,,,,0.279182092
09/28/2010,IGHKG10D,,,,0.276814771
09/29/2010,IGHKG10D,,,,0.263791841
09/30/2010,IGHKG10D,,,,0.264002759
10/04/2010,IGHKG10D,,,,0.266782774
10/05/2010,IGHKG10D,,,,0.263078596
10/06/2010,IGHKG10D,,,,0.262883235
10/07/2010,IGHKG10D,,,,0.265761982
10/08/2010,IGHKG10D,,,,0.262859526
10/11/2010,IGHKG10D,,,,0.265782903
10/12/2010,IGHKG10D,,,,0.265067146
10/13/2010,IGHKG10D,,,,0.264928076
10/14/2010,IGHKG10D,,,,0.262588857
10/15/2010,IGHKG10D,,,,0.270217476
10/18/2010,IGHKG10D,,,,0.275102983
10/19/2010,IGHKG10D,,,,0.277530049
10/20/2010,IGHKG10D,,,,0.272593256
10/21/2010,IGHKG10D,,,,0.274092202
10/22/2010,IGHKG10D,,,,0.276099174
10/25/2010,IGHKG10D,,,,0.275583825
10/26/2010,IGHKG10D,,,,0.279193178
10/27/2010,IGHKG10D,,,,0.285278919
10/28/2010,IGHKG10D,,,,0.289927584
10/29/2010,IGHKG10D,,,,0.282269727
11/01/2010,IGHKG10D,,,,0.279769786
11/02/2010,IGHKG10D,,,,0.277463267
11/03/2010,IGHKG10D,,,,0.27666805
11/04/2010,IGHKG10D,,,,0.273256566
11/05/2010,IGHKG10D,,,,0.272032432
11/08/2010,IGHKG10D,,,,0.275562001
11/09/2010,IGHKG10D,,,,0.279485746
11/10/2010,IGHKG10D,,,,0.28866006
11/11/2010,IGHKG10D,,,,0.288721727
11/12/2010,IGHKG10D,,,,0.291295006
11/15/2010,IGHKG10D,,,,0.298756268
11/16/2010,IGHKG10D,,,,0.317309845
11/17/2010,IGHKG10D,,,,0.315867412
11/18/2010,IGHKG10D,,,,0.319265137
11/19/2010,IGHKG10D,,,,0.317914523
11/22/2010,IGHKG10D,,,,0.318771672
11/23/2010,IGHKG10D,,,,0.31236391
11/24/2010,IGHKG10D,,,,0.308291945
11/25/2010,IGHKG10D,,,,0.319490897
11/26/2010,IGHKG10D,,,,0.326888448
11/29/2010,IGHKG10D,,,,0.327507768
11/30/2010,IGHKG10D,,,,0.328105163
12/01/2010,IGHKG10D,,,,0.32658513
12/02/2010,IGHKG10D,,,,0.338617087
12/03/2010,IGHKG10D,,,,0.343243803
12/06/2010,IGHKG10D,,,,0.348409491
12/07/2010,IGHKG10D,,,,0.34817761
12/08/2010,IGHKG10D,,,,0.365961659
12/09/2010,IGHKG10D,,,,0.366345129
12/10/2010,IGHKG10D,,,,0.360307684
12/13/2010,IGHKG10D,,,,0.369237152
12/14/2010,IGHKG10D,,,,0.366349716
12/15/2010,IGHKG10D,,,,0.379455928
12/16/2010,IGHKG10D,,,,0.384530759
12/17/2010,IGHKG10D,,,,0.383112315
12/20/2010,IGHKG10D,,,,0.377679483
12/21/2010,IGHKG10D,,,,0.378247497
12/22/2010,IGHKG10D,,,,0.3744591
12/23/2010,IGHKG10D,,,,0.374605729
12/24/2010,IGHKG10D,,,,0.376737618
12/28/2010,IGHKG10D,,,,0.370365602
12/29/2010,IGHKG10D,,,,0.375638173
12/30/2010,IGHKG10D,,,,0.365632593
12/31/2010,IGHKG10D,,,,0.366605052
01/03/2011,IGHKG10D,,,,0.360750914
01/04/2011,IGHKG10D,,,,0.355719538
01/05/2011,IGHKG10D,,,,0.352034074
01/06/2011,IGHKG10D,,,,0.360991379
01/07/2011,IGHKG10D,,,,0.356038734
01/10/2011,IGHKG10D,,,,0.350523102
01/11/2011,IGHKG10D,,,,0.349942653
01/12/2011,IGHKG10D,,,,0.350739266
01/13/2011,IGHKG10D,,,,0.352721119
01/14/2011,IGHKG10D,,,,0.346645612
01/17/2011,IGHKG10D,,,,0.347937653
01/18/2011,IGHKG10D,,,,0.348328508
01/19/2011,IGHKG10D,,,,0.355240242
01/20/2011,IGHKG10D,,,,0.355132758
01/21/2011,IGHKG10D,,,,0.359522169
01/24/2011,IGHKG10D,,,,0.362924815
01/25/2011,IGHKG10D,,,,0.363452608
01/26/2011,IGHKG10D,,,,0.359041873
01/27/2011,IGHKG10D,,,,0.361162868
01/28/2011,IGHKG10D,,,,0.362345862
01/31/2011,IGHKG10D,,,,0.356459545
02/01/2011,IGHKG10D,,,,0.355521071
02/02/2011,IGHKG10D,,,,0.361448841
02/07/2011,IGHKG10D,,,,0.381285805
02/08/2011,IGHKG10D,,,,0.384256239
02/09/2011,IGHKG10D,,,,0.394288123
02/10/2011,IGHKG10D,,,,0.389821193
02/11/2011,IGHKG10D,,,,0.388785331
02/14/2011,IGHKG10D,,,,0.382741735
02/15/2011,IGHKG10D,,,,0.384454128
02/16/2011,IGHKG10D,,,,0.373317478
02/17/2011,IGHKG10D,,,,0.36944318
02/18/2011,IGHKG10D,,,,0.363470459
02/21/2011,IGHKG10D,,,,0.361473174
02/22/2011,IGHKG10D,,,,0.359901418
02/23/2011,IGHKG10D,,,,0.354934941
02/24/2011,IGHKG10D,,,,0.355575177
02/25/2011,IGHKG10D,,,,0.352365416
02/28/2011,IGHKG10D,,,,0.347711048
03/01/2011,IGHKG10D,,,,0.348330914
03/02/2011,IGHKG10D,,,,0.341666875
03/03/2011,IGHKG10D,,,,0.346881438
03/04/2011,IGHKG10D,,,,0.355082778
03/07/2011,IGHKG10D,,,,0.348696293
03/08/2011,IGHKG10D,,,,0.34744653
03/09/2011,IGHKG10D,,,,0.347385584
03/10/2011,IGHKG10D,,,,0.340148839
03/11/2011,IGHKG10D,,,,0.330171015
03/14/2011,IGHKG10D,,,,0.332933263
03/15/2011,IGHKG10D,,,,0.324609711
03/16/2011,IGHKG10D,,,,0.329501429
03/17/2011,IGHKG10D,,,,0.32229536
03/18/2011,IGHKG10D,,,,0.329664782
03/21/2011,IGHKG10D,,,,0.330681191
03/22/2011,IGHKG10D,,,,0.333337529
03/23/2011,IGHKG10D,,,,0.330607668
03/24/2011,IGHKG10D,,,,0.330409723
03/25/2011,IGHKG10D,,,,0.336845285
03/28/2011,IGHKG10D,,,,0.342324042
03/29/2011,IGHKG10D,,,,0.339824647
03/30/2011,IGHKG10D,,,,0.341848328
03/31/2011,IGHKG10D,,,,0.334335508
04/01/2011,IGHKG10D,,,,0.337773372
04/04/2011,IGHKG10D,,,,0.334647873
04/06/2011,IGHKG10D,,,,0.336913399
04/07/2011,IGHKG10D,,,,0.342486887
04/08/2011,IGHKG10D,,,,0.343440556
04/11/2011,IGHKG10D,,,,0.346521852
04/12/2011,IGHKG10D,,,,0.346917528
04/13/2011,IGHKG10D,,,,0.339308262
04/14/2011,IGHKG10D,,,,0.336949538
04/15/2011,IGHKG10D,,,,0.338195877
04/18/2011,IGHKG10D,,,,0.333750884
04/19/2011,IGHKG10D,,,,0.325595121
04/20/2011,IGHKG10D,,,,0.322106012
04/21/2011,IGHKG10D,,,,0.327512793
04/26/2011,IGHKG10D,,,,0.324504366
04/27/2011,IGHKG10D,,,,0.317541864
04/28/2011,IGHKG10D,,,,0.315357777
04/29/2011,IGHKG10D,,,,0.311538228
05/03/2011,IGHKG10D,,,,0.313815491
05/04/2011,IGHKG10D,,,,0.314809104
05/05/2011,IGHKG10D,,,,0.314250156
