Date,Ticker,Open,High,Low,Close,Returns
01/05/2009,_N1000D,12.95595162,13.14691152,12.95506047,13.03119032,0.58072694
01/06/2009,_N1000D,13.05883097,13.06287955,12.90751518,12.96621964,-0.709185502
01/07/2009,_N1000D,13.31795995,13.54211886,13.30103359,13.42260982,0.785780038
01/08/2009,_N1000D,13.32892862,13.32892862,13.03290582,13.04378806,-2.13926093
01/09/2009,_N1000D,13.29801237,13.3309201,13.07423983,13.16967224,-0.965107647
01/13/2009,_N1000D,13.58711184,13.58711184,13.09137126,13.09219566,-3.642541487
01/14/2009,_N1000D,13.40940913,13.57392887,13.32357883,13.42369084,0.106505169
01/15/2009,_N1000D,13.1799347,13.1799347,12.94241694,12.98648952,-1.467724868
01/16/2009,_N1000D,12.96764422,13.20776539,12.92881729,13.16177888,1.497069566
01/19/2009,_N1000D,13.36933315,13.43310689,13.21655345,13.25149036,-0.881441
01/20/2009,_N1000D,13.39258528,13.39949253,13.10854243,13.26769101,-0.932562864
01/21/2009,_N1000D,13.03328184,13.06515939,12.87796658,12.92501053,-0.830729447
01/22/2009,_N1000D,13.13236333,13.15750812,12.90055093,13.1495974,0.131233596
01/23/2009,_N1000D,12.82826178,12.82826178,12.57009865,12.57218285,-1.996209044
01/26/2009,_N1000D,12.43045811,12.51396341,12.35052965,12.35864631,-0.577708423
01/27/2009,_N1000D,12.53802622,13.06666667,12.53802622,12.99365079,3.633941742
01/28/2009,_N1000D,12.62316696,12.77277008,12.45042379,12.64603794,0.181182589
01/29/2009,_N1000D,12.92173676,13.07336328,12.83857357,13.01252212,0.702578579
01/30/2009,_N1000D,12.88391761,12.88391761,12.54535534,12.65066157,-1.8104434
02/02/2009,_N1000D,12.73948063,12.73948063,12.49798639,12.61144286,-1.005047037
02/03/2009,_N1000D,12.50455172,12.81931034,12.4297931,12.46,-0.356284057
02/04/2009,_N1000D,12.55489655,12.81351724,12.49917241,12.76786207,1.696274568
02/05/2009,_N1000D,12.47209082,12.6142722,12.36667117,12.40518989,-0.53640511
02/06/2009,_N1000D,12.35468833,12.49120938,12.2530634,12.30780501,-0.379478002
02/09/2009,_N1000D,12.41654475,12.48969278,12.10320521,12.10320521,-2.523564696
02/10/2009,_N1000D,12.70509457,12.78061577,12.51318514,12.55156703,-1.208393554
02/12/2009,_N1000D,12.29897331,12.3211499,12.1119781,12.15523614,-1.1686924
02/13/2009,_N1000D,12.02149382,12.14387426,11.91415905,12.00322407,-0.151975684
02/16/2009,_N1000D,12.08947939,12.23562907,12.07646421,12.19766811,0.894899744
02/17/2009,_N1000D,12.24342466,12.24342466,12.08082192,12.10547945,-1.126688074
02/18/2009,_N1000D,11.73921806,11.79645304,11.68117694,11.75963993,0.173962804
02/19/2009,_N1000D,11.75774573,11.81263355,11.69337607,11.72275641,-0.297585243
02/20/2009,_N1000D,11.79226534,11.79629381,11.54317175,11.59607896,-1.663686985
02/23/2009,_N1000D,11.28764223,11.39997354,11.15123048,11.3577666,0.621249062
02/24/2009,_N1000D,10.88396299,10.96466204,10.77190953,10.96453354,0.74026848
02/25/2009,_N1000D,11.11567164,11.22735461,11.02045805,11.20818322,0.83226262
02/26/2009,_N1000D,11.07863596,11.22827332,10.99656445,11.03766382,-0.369830131
02/27/2009,_N1000D,11.34934726,11.54947781,11.30365535,11.54947781,1.763366154
03/02/2009,_N1000D,11.57890542,11.57890542,11.32903826,11.39930925,-1.551063488
03/03/2009,_N1000D,11.12309311,11.24118885,10.98145713,11.1649132,0.375975408
03/04/2009,_N1000D,10.81811165,11.03215848,10.74504759,10.99395421,1.625445898
03/05/2009,_N1000D,11.3227165,11.55119768,11.3178468,11.38628586,0.561432059
03/06/2009,_N1000D,11.17593926,11.17593926,11.0090326,11.01531614,-1.437222541
03/09/2009,_N1000D,11.0851652,11.12728709,10.83164407,10.90956957,-1.584059658
03/10/2009,_N1000D,10.68561786,10.73507269,10.61695223,10.65926791,-0.246592648
03/11/2009,_N1000D,11.01559815,11.24348976,11.01493721,11.14646398,1.188004752
03/12/2009,_N1000D,10.96322952,10.9650615,10.66657943,10.7009945,-2.391950442
03/13/2009,_N1000D,10.67674809,10.9588988,10.67674809,10.93227349,2.393288623
03/16/2009,_N1000D,11.07390121,11.30532867,11.07390121,11.22092571,1.327666749
03/17/2009,_N1000D,11.24014429,11.47668127,11.17959289,11.4390621,1.76970864
03/18/2009,_N1000D,11.60532122,11.69526282,11.47748215,11.57443219,-0.266162672
03/19/2009,_N1000D,11.81158088,11.85556723,11.67318803,11.70903361,-0.868192581
03/23/2009,_N1000D,11.29289231,11.66380508,11.26271935,11.65395783,3.197281193
03/24/2009,_N1000D,11.78352201,11.9627673,11.76314465,11.92490566,1.199842014
03/25/2009,_N1000D,12.02135186,12.10031586,11.9236892,12.05938092,0.316345942
03/26/2009,_N1000D,11.83564035,12.03541589,11.76642973,12.02880658,1.63207249
03/27/2009,_N1000D,12.31468354,12.49341772,12.17860759,12.17911392,-1.100877824
03/30/2009,_N1000D,12.49059541,12.54844986,11.94940978,11.95044753,-4.324436598
03/31/2009,_N1000D,11.71030783,11.88964108,11.4794993,11.53391238,-1.506326353
04/01/2009,_N1000D,11.65315258,11.88451209,11.6168308,11.85522445,1.734053295
04/02/2009,_N1000D,11.66343525,12.03865275,11.66094954,11.99863286,2.873918418
04/03/2009,_N1000D,11.98426745,12.10766962,11.86701082,11.93473451,-0.413316377
04/06/2009,_N1000D,12.05473736,12.15684831,11.86585665,11.92329406,-1.090387082
04/07/2009,_N1000D,11.9653813,12.03634348,11.91240606,11.99199212,0.222398402
04/08/2009,_N1000D,11.94719226,11.96305938,11.74302715,11.81566877,-1.100873643
04/09/2009,_N1000D,11.73114474,12.01952648,11.72601904,12.01183793,2.392717815
04/10/2009,_N1000D,12.14418264,12.20266146,11.94628251,12.08399463,-0.495611875
04/13/2009,_N1000D,12.04623079,12.20602586,11.99316907,12.1057575,0.494152195
04/14/2009,_N1000D,12.26033973,12.26686361,11.9969227,12.13453964,-1.026073512
04/15/2009,_N1000D,11.87218318,11.88769082,11.6917858,11.82335837,-0.411253865
04/16/2009,_N1000D,12.00328827,12.17427841,11.80270369,11.84131044,-1.34944551
04/17/2009,_N1000D,12.03653304,12.14980998,12.02586735,12.11487066,0.650832128
04/20/2009,_N1000D,12.52194813,12.55458571,12.39152435,12.54155598,0.1565878
04/21/2009,_N1000D,12.28021565,12.28021565,11.99059679,12.1748997,-0.857606665
04/22/2009,_N1000D,12.38867781,12.41907295,12.22251773,12.2922999,-0.777951565
04/23/2009,_N1000D,12.16714518,12.28835351,12.02409187,12.26288853,0.786900719
04/24/2009,_N1000D,12.19503414,12.2707635,12.05251397,12.05623836,-1.138133583
04/27/2009,_N1000D,12.39204545,12.46073232,12.20505051,12.30252525,-0.72240053
04/28/2009,_N1000D,12.29495947,12.43047112,12.02330294,12.02368288,-2.206404961
04/30/2009,_N1000D,11.66468663,11.92896109,11.66468663,11.87416657,1.795847104
05/01/2009,_N1000D,11.7556247,11.88726663,11.72534706,11.85770704,0.868370152
05/07/2009,_N1000D,11.83987275,12.2065512,11.83987275,12.20443031,3.079066527
05/08/2009,_N1000D,12.06529611,12.22415606,12.03153837,12.22403925,1.315700303
05/11/2009,_N1000D,12.57211193,12.66252093,12.43685721,12.5777326,0.044707404
05/12/2009,_N1000D,12.57375467,12.6062007,12.47714389,12.4772645,-0.767393452
05/13/2009,_N1000D,12.74412597,12.81867388,12.65875261,12.77475704,0.24035445
05/14/2009,_N1000D,12.51629042,12.52471019,12.27187309,12.30494204,-1.688586443
05/15/2009,_N1000D,12.52479033,12.725333,12.51702023,12.71028614,1.481029237
05/18/2009,_N1000D,12.33555018,12.33555018,12.10411125,12.14873035,-1.514483164
05/19/2009,_N1000D,12.26797543,12.43731182,12.26701192,12.38371673,0.943442534
05/20/2009,_N1000D,12.45817788,12.50764232,12.39655795,12.46756649,0.075361059
05/21/2009,_N1000D,12.37173782,12.38989778,12.26253758,12.38989778,0.14678578
05/22/2009,_N1000D,12.04209531,12.1539553,11.9887667,12.10405581,0.5145326
05/25/2009,_N1000D,12.16461247,12.30789287,12.16461247,12.22600142,0.504651956
05/26/2009,_N1000D,12.19884624,12.21144337,12.06840122,12.15387332,-0.368665373
