Date,Ticker,Open,High,Low,Close,Returns
01/02/2009,__OTC__D,1918.169163,1987.612847,1909.798502,1982.971929,3.37836554
01/05/2009,__OTC__D,1927.291128,1949.850756,1907.263218,1935.076458,0.403951945
01/06/2009,__OTC__D,1945.387265,1972.938735,1938.138125,1957.24411,0.609485073
01/07/2009,__OTC__D,1939.145154,1943.617446,1899.16956,1912.155948,-1.391809476
01/08/2009,__OTC__D,1875.063775,1906.616491,1868.024548,1906.616491,1.682754284
01/09/2009,__OTC__D,1921.540515,1921.790058,1865.476521,1867.520397,-2.811292168
01/12/2009,__OTC__D,1913.787235,1913.799398,1858.5064,1871.630277,-2.202802758
01/13/2009,__OTC__D,1882.263306,1907.398185,1870.081521,1893.330978,0.587998075
01/14/2009,__OTC__D,1898.637567,1907.296605,1853.158902,1858.623828,-2.107497486
01/15/2009,__OTC__D,1864.654974,1904.866002,1823.667768,1892.672496,1.502557974
01/16/2009,__OTC__D,1912.675807,1920.601242,1860.105835,1908.756773,-0.204897975
01/20/2009,__OTC__D,1926.194616,1927.57521,1824.993276,1824.993276,-5.253951971
01/21/2009,__OTC__D,1841.21184,1892.842112,1814.21644,1892.277092,2.773458811
01/22/2009,__OTC__D,1843.26922,1870.363404,1809.721056,1836.552068,-0.364415134
01/23/2009,__OTC__D,1773.60018,1840.67737,1765.35248,1818.54399,2.534044059
01/26/2009,__OTC__D,1809.423548,1851.480988,1798.212306,1821.013796,0.640549197
01/27/2009,__OTC__D,1832.837004,1856.254707,1826.323227,1846.06083,0.721494927
01/28/2009,__OTC__D,1859.227104,1905.207284,1858.680444,1893.071432,1.820343944
01/29/2009,__OTC__D,1881.248292,1881.701024,1842.37452,1844.993024,-1.927192075
01/30/2009,__OTC__D,1863.921582,1868.816115,1806.328017,1811.124414,-2.832585261
02/02/2009,__OTC__D,1814.813955,1866.829056,1814.391573,1856.530389,2.298661738
02/03/2009,__OTC__D,1846.145249,1872.761631,1821.313962,1866.71693,1.114304577
02/04/2009,__OTC__D,1869.633237,1909.621372,1859.380501,1866.996115,-0.141050231
02/05/2009,__OTC__D,1845.663444,1914.362092,1841.882432,1904.349184,3.179655543
02/06/2009,__OTC__D,1895.6938,1953.606204,1894.28459,1950.481434,2.89010989
02/09/2009,__OTC__D,1934.021692,1943.128034,1916.22238,1935.018648,0.051548336
02/10/2009,__OTC__D,1966.21292,1991.731,1894.61776,1899.81358,-3.377016768
02/11/2009,__OTC__D,1901.45657,1915.43586,1873.858025,1900.11575,-0.070515415
02/12/2009,__OTC__D,1877.443344,1917.648432,1859.006688,1916.653872,2.088506592
02/13/2009,__OTC__D,1900.630368,1916.492408,1888.69372,1894.013984,-0.348115242
02/17/2009,__OTC__D,1883.141152,1887.820172,1856.167234,1859.796636,-1.239658322
02/18/2009,__OTC__D,1865.91513,1875.076784,1832.910492,1849.935794,-0.856380644
